pH_Class,Potability,Hardness,Sulfate,Conductivity,Organic_carbon,Chloramines,Solids,Trihalomethanes,hardness_solids,hardness_chloramines,sulfate_organic_carbon,conductivity_organic_carbon,conductivity_trihalomethanes
3,1,0.6619574254609103,0.46749978590323105,0.6516236866153979,0.4618636297096559,0.6592803211016969,0.27309110637246586,0.4356468528651336,0.9350485318333761,1.3212377465626073,0.9293634156128869,1.1134873163250538,1.0872705394805315
5,1,0.4869824431663806,0.4807158765855757,0.41294707858403984,0.2463636320885052,0.5665650694582073,0.4507786329804118,0.5856248387832068,0.9377610761467925,1.053547512624588,0.7270795086740809,0.6593107106725451,0.9985719173672467
5,1,0.32103386196780115,,0.4094467077105402,0.37355991651021275,0.940217990239534,0.4531361972774528,0.5563505344615763,0.774170059245254,1.261251852207335,,0.783006624220753,0.9657972421721166
4,1,0.6463049121198613,,0.4976064241879387,0.6059534673931328,0.4541270016943249,0.25080397941664706,0.7011538904726509,0.8971088915365084,1.1004319138141863,,1.1035598915810716,1.1987603146605896
4,1,0.5596225225530287,,0.5020603015441913,0.3176470744269504,0.3088759158811457,0.1810607740770114,0.721618960178448,0.7406832966300401,0.8684984384341744,,0.8197073759711417,1.2236792617226393
3,1,0.5654786071116871,,0.41759862520268515,0.34173462760715256,0.69360303104993,0.3102430280172589,0.5232070808710397,0.875721635128946,1.259081638161617,,0.7593332528098378,0.9408057060737249
4,1,0.5090862995980575,0.5339220848878747,0.5546511441030151,0.6666830962015835,0.5584812856350462,0.24595004986302546,0.4434709214717496,0.755036349461083,1.0675675852331037,1.2006051810894582,1.2213342403045986,0.9981220655747647
5,1,0.24084526273650017,0.6671774043924104,0.6575089238924481,0.421277420635916,0.5939001454264254,0.26180385337800366,0.6043648594761131,0.5026491161145038,0.8347454081629256,1.0884548250283264,1.078786344528364,1.2618737833685612
5,1,0.8191156101891556,0.297680302144156,0.5318855685996902,0.4791192924773754,0.6309736306198119,0.7254673614855252,0.4172107862782399,1.5445829716746808,1.4500892408089676,0.7767995946215314,1.0110048610770654,0.9490963548779301
4,1,0.6830201563288482,0.7050257445856947,0.35695969581686965,0.5690694734603783,0.3791947366119402,0.5865204643925941,0.7211107303402065,1.2695406207214424,1.0622148929407884,1.274095218046073,0.926029169277248,1.0780704261570762
5,1,0.41493578390474406,0.6290104146803657,0.33976383702275686,0.6728956512528613,0.5226455337392208,0.4757833412095594,0.6973800266764496,0.8907191251143034,0.9375813176439649,1.301906065933227,1.0126594882756181,1.0371438636992065
3,1,0.4992281964953763,0.8058676639405387,0.2624535417751996,0.5021486175493899,0.315516345771552,0.7182896189960049,0.47758280828175587,1.217517815491381,0.8147445422669284,1.3080162814899285,0.7646021593245895,0.7400363500569554
4,1,0.4608346523854474,0.369754644973869,0.4435084923723574,0.5399852133444455,0.7170091891812809,0.5528284384270697,0.6567482634599895,1.0136630908125173,1.1778438415667283,0.9097398583183145,0.983493705716803,1.1002567558323468
5,1,0.5551888050639006,,0.5751955042501515,0.32379063117448464,0.7466105639600231,0.184659942152604,0.32657922810569373,0.7398487472165045,1.3017993690239238,,0.8989861354246362,0.9017747323558453
4,1,0.3980875233790625,0.5563483263199067,0.19786836263461643,0.5742055856307805,0.6835256266392633,0.3775843050968341,0.5827455029810271,0.7756718284758966,1.0816131500183257,1.1305539119506873,0.7720739482653969,0.7806138656156436
5,1,0.10891714703525571,0.5922815276449431,0.4010995960215455,0.4646317568238224,0.6392161364768131,0.6387960952400683,0.42497492850641305,0.747713242275324,0.7481332835120688,1.0569132844687656,0.8657313528453678,0.8260745245279586
4,1,0.6749638453497434,,0.5389785984836448,0.4670348327107112,0.7384497717496877,0.41487805556019586,0.37096576081508287,1.0898419009099394,1.4134136170994311,,1.006013431194356,0.9099443592987277
5,1,0.2626478266846626,0.6087232424964174,0.34666145713115865,0.33333051387278156,0.45037755999239026,0.4317638265209616,0.4368153669638798,0.6944116532056241,0.7130253866770528,0.942053756369199,0.6799919710039402,0.7834768240950385
5,1,0.3532320994430934,0.638033308529534,0.19131594242274524,0.2583169415189936,0.42795238408416203,0.23291656284035364,0.5423354000617063,0.5861486622834471,0.7811844835272554,0.8963502500485276,0.44963288394173884,0.7336513424844515
3,1,0.9440753597782586,,0.4519658077789324,0.6222524913915245,0.5757606522883477,0.2593327675216626,0.481963965046631,1.2034081272999213,1.5198360120666063,,1.074218299170457,0.9339297728255634
4,1,0.5113058859781632,0.36698846242835115,0.5695372650413131,0.6158022695507527,0.8396769063729548,0.5316962523324451,0.6850421227414959,1.0430021383106083,1.350982792351118,0.9827907319791038,1.1853395345920656,1.254579387782809
3,1,0.7572828735609642,0.5690935455596252,0.328877928790447,0.5149445725979312,0.5370061785394367,0.1793706318513265,0.4089852866649515,0.9366535054122908,1.294289052100401,1.0840381181575565,0.8438225013883782,0.7378632154553986
4,1,0.6007450006904316,0.43377126438326796,0.2529148447969292,0.3136081400316294,0.8468719076149666,0.6326294079172584,0.5186067133513245,1.2333744086076899,1.447616908305398,0.7473794044148974,0.5665229848285587,0.7715215581482537
4,1,0.5284621929284989,,0.43542831408098787,0.6588631974077656,0.3100794399813228,0.21723566950200218,0.5787475905418601,0.7456978624305011,0.8385416329098218,,1.0942915114887535,1.014175904622848
2,1,0.8282254901720468,,0.427985627015331,0.6048259217148559,0.6848353878180458,0.38445762694671326,0.44585430149719935,1.2126831171187602,1.5130608779900925,,1.032811548730187,0.8738399285125303
5,1,0.4340241137122891,0.6166367063594924,0.268796836978665,0.4654282026527974,0.59432245078227,0.34204008708229633,0.40486482018933956,0.7760642007945855,1.028346564494559,1.0820649090122898,0.7342250396314625,0.6736616571680045
4,1,0.5997000071163142,0.5461197832714867,0.34379425323880936,0.41868558158575664,0.5732436513273942,0.48658794379000037,0.5788564276405707,1.0862879509063146,1.1729436584437085,0.9648053648572433,0.762479834824566,0.92265068087938
4,1,0.3824786540880367,0.609148726106545,0.3841107270745528,0.4617886490052152,0.4602671822403578,0.37218524057587943,0.5155951698012942,0.7546638946639161,0.8427458363283945,1.0709373751117601,0.845899376079768,0.8997058968758469
4,1,0.6263079899277468,,0.3546765316586828,0.1742563960928239,0.627918581291495,0.40018553489564435,0.06034200633020938,1.0264935248233913,1.2542265712192417,,0.5289329277515067,0.41501853798889216
5,1,0.420006624411316,0.47493099046515475,0.4935797609737675,0.5632240604402214,0.6072286388098665,0.299630033207649,0.49173169281576556,0.719636657618965,1.0272352632211825,1.038155050905376,1.056803821413989,0.9853114537895331
3,1,0.6985556849329657,0.7632860118495806,0.6469995842037433,0.40684787996533445,0.40704426360468915,0.2933763180703783,0.6412512459369822,0.991932003003344,1.1055999485376549,1.1701338918149151,1.0538474641690776,1.2882508301407256
4,1,0.7874497863045355,0.3779913888433809,0.40434044711330447,0.11935963743901458,0.8300747910383004,0.2570739745869278,0.6107842702476501,1.0445237608914635,1.617524577342836,0.49735102628239547,0.5237000845523191,1.0151247173609546
5,1,0.7373206110334837,0.705501222265019,0.661586478650044,0.43884903709727485,0.4798464167339614,0.44387875115613923,0.626143657700016,1.1811993621896228,1.2171670277674451,1.1443502593622938,1.100435515747319,1.28773013635006
5,1,0.16924432875501064,0.7283532416788732,0.36194859334234547,0.37115560344822013,0.4901850513329869,0.41357255260776765,0.5560187137099055,0.5828168813627783,0.6594293800879976,1.0995088451270933,0.7331041967905656,0.9179673070522509
3,1,0.7755097184843835,,0.16989381566743916,0.4354554553084158,0.48865884855014513,0.5739597690229279,0.669605350571839,1.3494694875073114,1.2641685670345286,,0.605349270975855,0.8394991662392781
4,1,0.6309136784706951,,0.2234307683987516,0.645861491099856,0.5109525157014136,0.3004696774294787,0.5837269744503311,0.9313833559001738,1.1418661941721089,,0.8692922594986077,0.8071577428490826
3,1,0.7517109855396387,0.6215837151646421,0.5041656926518445,0.43281242575567624,0.6275815340721953,0.34088305018317056,0.48115288295346453,1.0925940357228092,1.379292519611834,1.0543961409203182,0.9369781184075208,0.9853185756053091
4,1,0.4141982416136406,0.4572327903189688,0.4525586769109163,0.4266961535555913,0.6372921133890123,0.3085901434539394,0.645010115764881,0.72278838506758,1.0514903550026529,0.8839289438745601,0.8792548304665075,1.0975687926757973
4,1,0.40536558963599534,0.6959385947098349,0.6598338077371364,0.38521382225808465,0.37670826260961915,0.20550539154370542,0.5600607670387081,0.6108709811797007,0.7820738522456145,1.0811524169679196,1.0450476299952212,1.2198945747758445
5,1,0.48524625260511123,0.3625538599246322,0.535995026211787,0.35043301718458,0.7851699875164397,0.49190098407044647,0.5525292918515616,0.9771472366755577,1.270416240121551,0.7129868771092122,0.8864280433963669,1.0885243180633486
3,1,0.8535141279430035,0.6658076158775881,0.8986234278065228,0.4190939903151436,0.49194134238151804,0.2450307308540827,0.7225504266875203,1.0985448587970863,1.3454554703245216,1.0849016061927317,1.3177174181216664,1.6211738544940433
5,1,0.38647488668818963,,0.46435290040827387,0.4036798565103445,0.5300674225204712,0.1873946534065165,0.3179367592853942,0.5738695400947061,0.9165423092086609,,0.8680327569186184,0.7822896596936681
4,1,0.6301064513728396,,0.35275140943377775,0.7784624701108345,0.3796233078404565,0.26820103272495405,0.6562300802682084,0.8983074840977936,1.009729759213296,,1.1312138795446123,1.0089814897019862
5,1,0.45586922454793877,0.8975654786797505,0.5437141734386663,0.4101234044817454,0.37557729411061896,0.631569304443121,0.3873332996212872,1.0874385289910597,0.8314465186585578,1.307688883161496,0.9538375779204118,0.9310474730599536
3,1,0.8368596987091533,0.8113973384937134,0.2598256911453443,0.3483979543642282,0.36033018857881516,0.317726727926343,0.5673081701111309,1.1545864266354964,1.1971898872879685,1.1597952928579416,0.6082236455095725,0.8271338612564751
2,1,1.0,,0.5827996810675125,0.3049924430825008,0.6711166584966359,0.6345562930822028,0.5708328506918559,1.6345562930822028,1.671116658496636,,0.8877921241500133,1.1536325317593683
5,1,0.39996982529261205,0.5128586994841157,0.5546247471566275,0.3865066832085569,0.6712192819710435,0.29361168057711745,0.4161115432835786,0.6935815058697294,1.0711891072636557,0.8993653826926726,0.9411314303651843,0.970736290440206
5,1,0.4595294178072382,0.5288755665160269,0.5517715986872227,0.3531424754024288,0.5588214492054717,0.34553662084134606,0.36893120283744935,0.8050660386485843,1.01835086701271,0.8820180419184557,0.9049140740896515,0.9207028015246721
5,1,0.5050598964522484,0.5818023750004515,0.42714781272947616,0.382476585332082,0.6104955508796409,0.254096860691714,0.9076985040568164,0.7591567571439624,1.1155554473318894,0.9642789603325335,0.8096243980615582,1.3348463167862925
5,1,0.5132103321448545,0.151683870176339,0.5216465787353575,0.3781779436996914,0.9999999999999999,0.5206754255785118,0.6241448093651834,1.0338857577233662,1.5132103321448542,0.5298618138760304,0.8998245224350488,1.1457913881005408
5,1,0.5021784976050497,0.7379149011402379,0.3986424929009806,0.390716610286144,0.5616732140172742,0.2917173729719384,0.5080328384189451,0.7938958705769881,1.0638517116223238,1.128631511426382,0.7893591031871245,0.9066753313199256
5,1,0.5497528919354752,0.5948258035831279,0.2569678728889923,0.2659970687215932,0.5374393704539292,0.14291039528681104,0.34086105458084504,0.6926632872222862,1.0871922623894044,0.8608228723047211,0.5229649416105855,0.5978289274698374
2,1,0.9574160892337015,,0.5939520922240478,0.46111701925587856,0.5295418734142302,0.43690589041737043,0.3354022591331627,1.394321979651072,1.4869579626479317,,1.0550691114799262,0.9293543513572105
4,1,0.5134290495212739,0.6716848671742315,0.5622144784409511,0.446991847899893,0.5650976582770024,0.19118650791722056,0.7794787750504354,0.7046155574384945,1.0785267077982763,1.1186767150741246,1.009206326340844,1.3416932534913864
4,1,0.6007299636824226,0.6666601883460062,0.6331020928739135,0.5001540698022354,0.5701098232607409,0.40946268317246587,0.863620450748484,1.0101926468548885,1.1708397869431635,1.1668142581482415,1.1332561626761488,1.4967225436223974
4,1,0.6977216522449243,0.24997996336857575,0.4547377140146897,0.5436545556203325,0.8110447453528211,0.4763105987295146,,1.174032250974439,1.5087663975977454,0.7936345189889082,0.9983922696350223,
3,1,0.6464656370587296,0.6892848586758347,0.3066814972882799,0.22503527092652448,0.4583741274318802,0.5022993085554415,0.6218472690559557,1.148764945614171,1.1048397644906098,0.9143201296023591,0.5317167682148044,0.9285287663442356
4,1,0.619637747095233,0.7905463796891079,0.5891170687437646,0.571684377089491,0.35371118418998126,0.1932063324018027,0.4540979719143205,0.8128440794970357,0.9733489312852143,1.362230756778599,1.1608014458332556,1.0432150406580851
3,1,0.5582296187460014,0.7259675934200174,0.29499286622141624,0.43107619849257783,0.22603368538315585,0.3134208736724127,,0.8716504924184141,0.7842633041291572,1.1570437919125953,0.726069064713994,
4,1,0.3379890084847379,0.7017745801605666,0.38665108011342736,0.3923271909492481,0.4636637651866318,0.28931132128489295,0.2330842280990461,0.6273003297696309,0.8016527736713697,1.0941017711098147,0.7789782710626755,0.6197353082124735
4,1,0.52019105960611,0.6670774571436671,0.29325825233785213,0.28167556859198467,0.41319433206893963,0.3555971325068336,0.5490163337255151,0.8757881921129436,0.9333853916750496,0.9487530257356518,0.5749338209298368,0.8422745860633671
3,1,0.7354292235696632,0.7645979390347255,0.7441395315487864,0.6134111686416934,0.31394451647188376,0.18298011140850856,0.5011558072353589,0.9184093349781718,1.049373740041547,1.378009107676419,1.3575507001904799,1.2452953387841452
3,1,0.7079948026683266,,0.43427509805406,0.5775732783307669,0.47872752477532216,0.22296292913105434,0.4908876081580969,0.9309577317993809,1.1867223274436487,,1.011848376384827,0.9251627062121569
3,1,0.6799678720242984,0.16596319716097263,0.460551689761942,0.36723367213285885,0.8217641082988036,0.45732049423032617,0.7161410176326976,1.1372883662546247,1.5017319803231022,0.5331968692938315,0.8277853618948008,1.1766927073946396
3,1,0.8851540755566004,,0.384221580173943,0.5495372158557323,0.5814058171810639,0.8537378641214619,0.7064366979240232,1.7388919396780622,1.4665598927376644,,0.9337587960296754,1.0906582780979661
4,1,0.6995339424632728,0.6042889844157351,0.1464827244891571,0.43564072868334347,0.5028005600288972,0.4796510382986014,0.7498536892396901,1.1791849807618742,1.20233450249217,1.0399297130990786,0.5821234531725006,0.8963364137288472
4,1,0.386134923236237,,0.4868208091616483,0.4820800932863618,0.545649445695352,0.39559366418983183,0.7559239813580146,0.7817285874260689,0.931784368931589,,0.9689009024480102,1.242744790519663
4,1,0.5958290318191413,,0.3740839964455471,0.45909563484187965,0.4656650256055654,0.5486521342162428,0.3169257927430377,1.144481166035384,1.0614940574247067,,0.8331796312874267,0.6910097891885848
3,1,0.6507190726776416,0.4684940824431971,0.29671212509271233,0.4911586444250461,0.5996475138211964,0.4599453711895958,0.2794102169097798,1.1106644438672375,1.250366586498838,0.9596527268682432,0.7878707695177585,0.5761223420024921
3,1,0.5345248358508273,0.7829147493011344,0.39401775844976744,0.3578538941741029,0.3220804063440489,0.2795955254185412,0.3848336014414989,0.8141203612693686,0.8566052421948762,1.1407686434752373,0.7518716526238703,0.7788513598912663
4,1,0.4843579823211772,0.41641757311080774,0.22069712341187736,0.6129092316679541,0.7521371479579878,0.5903790447176936,0.7533241877491808,1.074737027038871,1.236495130279165,1.0293268047787618,0.8336063550798314,0.9740213111610581
5,1,0.5292878152328881,,0.4537049954622097,0.7779570666633872,0.44894228843486506,0.12139647319728938,0.49706352105520313,0.6506842884301776,0.9782301036677532,,1.231662062125597,0.9507685165174129
5,1,0.319527089792339,,0.6135305867188927,0.6933438461911478,0.38025666794178187,0.0744802207074144,0.15900888061560686,0.3940073104997534,0.6997837577341208,,1.3068744329100404,0.7725394673344996
3,1,0.6426612406646939,0.5702104376107128,0.7399509466138732,0.5954493580241957,0.5504359045784316,0.4870135945268475,0.522293777565359,1.1296748351915413,1.1930971452431254,1.1656597956349084,1.335400304638069,1.262244724179232
5,1,0.42145808878599866,0.3995295826849268,0.4633432955259715,0.3699967211736564,0.7605640209287049,0.30495899430094775,0.6628766632759024,0.7264170830869464,1.1820221097147035,0.7695263038585831,0.8333400166996279,1.126219958801874
5,1,0.3051076718173493,,0.36629890976113616,0.4844810260087955,0.5366611627117063,0.3498089899667304,0.20904645418830606,0.6549166617840797,0.8417688345290556,,0.8507799357699317,0.5753453639494422
4,1,0.73164760320959,0.5958893406362075,0.2334165714349477,0.34681141017835143,0.5493041333167068,0.7376665599393147,0.7132731686595867,1.4693141631489048,1.2809517365262968,0.9427007508145588,0.5802279816132991,0.9466897400945344
5,1,0.0945266227857939,0.5306516999754343,0.48472358162759316,0.3961180339935411,0.600622552720008,0.3302991229466503,0.40656869383374417,0.42482574573244425,0.6951491755058019,0.9267697339689753,0.8808416156211343,0.8912922754613373
4,1,0.6390140373805114,0.3546013816717156,0.35872331594193213,0.3491300236064909,0.7954963629948881,0.4739775064102302,0.5450031859241355,1.1129915437907416,1.4345104003753995,0.7037314052782065,0.707853339548423,0.9037265018660676
4,1,0.4417446997775504,0.700542192567154,0.20038270797672314,0.4938199050111738,0.3335664017697285,0.40768340814866755,0.5949759501947718,0.8494281079262179,0.7753111015472789,1.1943620975783278,0.6942026129878969,0.7953586581714949
3,1,0.601872903792315,0.4098491163046315,0.4967581145384578,0.22246006795396267,0.6480406235109728,0.42366731434639066,0.48049142828995745,1.0255402181387057,1.2499135273032878,0.6323091842585942,0.7192181824924204,0.9772495428284153
3,1,0.946062391889943,0.43159215702405584,0.2552935788898633,0.48498011821774634,0.5930314633713301,0.7181882543428888,,1.6642506462328317,1.5390938552612732,0.9165722752418022,0.7402736971076096,
5,1,0.4335158947257177,0.727377402872279,0.32894048935150916,0.3878392268565618,0.538858846143574,0.21840478948863884,0.5497870523361913,0.6519206842143566,0.9723747408692918,1.1152166297288408,0.7167797162080709,0.8787275416877005
3,1,0.5014286726803076,0.2285910621533469,0.5883480204550677,0.6231423529809493,0.7737124050544049,0.32545299612272843,0.39455240596022234,0.826881668803036,1.2751410777347125,0.8517334151342962,1.2114903734360172,0.9829004264152901
5,1,0.5298355221765727,0.36756085227245194,0.3553343904468906,0.26380377605612515,0.6774123513175436,0.6887206049549086,0.6060394357145841,1.2185561271314813,1.2072478734941163,0.6313646283285771,0.6191381665030158,0.9613738261614746
5,1,0.3477366056413016,,0.5633913375295241,0.6661109800725593,0.4600967956471357,0.26175021389637043,,0.609486819537672,0.8078334012884373,,1.2295023176020834,
4,1,0.69937746095584,0.5271997799780149,0.511083355091607,0.5830230896595757,0.6830516443181914,0.224249930842405,0.6756890720379378,0.9236273917982449,1.3824291052740314,1.1102228696375906,1.0941064447511826,1.1867724271295448
3,1,0.5947464702699874,0.601151661513324,0.30874816614203743,0.552849978628968,0.42727647069417923,0.4439727441268601,,1.0387192143968476,1.0220229409641666,1.1540016401422921,0.8615981447710055,
5,1,0.48598219050055746,0.6289142345411394,0.3714305651455169,0.30832307228884354,0.5638379420742262,0.5107593175283678,0.6651191114817335,0.9967415080289252,1.0498201325747836,0.9372373068299829,0.6797536374343605,1.0365496766272504
4,1,0.4662828341376698,,0.3856479354878252,0.5149216384825299,0.4374960350791959,0.15005651332019163,0.2973459104942608,0.6163393474578615,0.9037788692168657,,0.9005695739703552,0.682993845982086
4,1,0.5519083558993717,0.6180841391284834,0.2900533540335342,0.5283302281914088,0.38401479579536646,0.25583584271661436,0.4901638342568973,0.8077441986159861,0.9359231516947382,1.1464143673198923,0.818383582224943,0.7802171882904315
4,1,0.6201954679415347,,0.30992598619078365,0.318780132268439,0.6185608478500367,0.28975579976794075,0.45842279851753537,0.9099512677094754,1.2387563157915715,,0.6287061184592226,0.768348784708319
5,1,0.5340948854622621,0.5681443060736848,0.2660447341842213,0.5485146226433841,0.6656394891217564,0.39343605694958284,0.5396024133359008,0.927530942411845,1.1997343745840185,1.116658928717069,0.8145593568276055,0.8056471475201221
4,1,0.5409322162391104,0.5428529574248979,0.5921524078328164,0.40820839015627597,0.5118203898479793,0.2723901116317288,0.5360628294673887,0.8133223278708392,1.0527526060870898,0.9510613475811739,1.0003607979890923,1.1282152373002052
5,1,0.7090428315169421,0.6552436278155886,0.711859137238019,0.4979699089016726,0.46199455126941125,0.15324848515481992,0.5036819958795243,0.8622913166717621,1.1710373827863534,1.1532135367172613,1.2098290461396917,1.2155411331175432
3,1,0.6703222402840857,0.5662279237299429,0.6077876941419722,0.4344601373367942,0.43657985296211516,0.41593015835139224,0.30511218605793317,1.086252398635478,1.1069020932462008,1.0006880610667372,1.0422478314787664,0.9128998801999053
5,1,0.8493179428652214,0.62278589736537,0.2911098429432179,0.5046014399999306,0.3667523470571741,0.3511388150453074,0.6910674027922895,1.200456757910529,1.2160702899223956,1.1273873373653007,0.7957112829431485,0.9821772457355074
4,1,0.4386185445356875,,0.4196867349100785,0.20292759140243638,0.3845252481787717,0.23011898004579465,0.5426389852281099,0.6687375245814822,0.8231437927144591,,0.6226143263125149,0.9623257201381885
4,1,0.5837943441598096,0.3621100645327471,0.3475620484765782,0.12903037513467974,0.6429344245161008,0.6080788379649374,0.549267944338762,1.191873182124747,1.2267287686759105,0.4911404396674268,0.4765924236112579,0.8968299928153403
5,1,0.515398200783354,0.835127337476341,0.29125671542726544,0.5807690217663894,0.3735522052418299,0.23311287589798246,,0.7485110766813364,0.8889504060251838,1.4158963592427305,0.8720257371936548,
3,1,0.8162738784248422,0.5295133284779155,0.4248904976301248,0.5013129339340328,0.5774450000056033,0.24787258091297212,0.48745059061746954,1.0641464593378143,1.3937188784304455,1.0308262624119484,0.9262034315641576,0.9123410882475944
4,1,0.5764843446286786,0.5462483043994113,0.3296015688970249,0.48644031250992503,0.6055766708228828,0.2219603088490522,0.5349309450604661,0.7984446534777307,1.1820610154515614,1.0326886169093363,0.8160418814069499,0.8645325139574911
5,1,0.40120278558160327,0.43823030318631373,0.4368577233466711,0.7086665922198657,0.6325986996697851,0.3175786678400522,0.48056115082890294,0.7187814534216554,1.0338014852513884,1.1468968954061793,1.1455243155665369,0.917418874175574
5,1,0.8660743267221757,0.37930350349125763,0.6573966885333828,0.4701781734647069,0.5548355334312681,0.7652899182310561,0.5947158056194144,1.6313642449532317,1.4209098601534438,0.8494816769559645,1.1275748619980899,1.2521124941527972
3,1,0.733568617948954,0.7101617143947507,0.4015514056005392,0.5965379857883543,0.3666544072725345,0.336802060923855,0.6334428794947785,1.0703706788728091,1.1002230252214886,1.3066997001831049,0.9980893913888935,1.0349942850953178
5,1,0.6060589730548473,0.5630018358639249,0.3876938390448375,0.4929901016248872,0.46523718373019557,0.16531307320990932,0.5842742488029138,0.7713720462647566,1.071296156785043,1.055991937488812,0.8806839406697247,0.9719680878477512
4,1,0.5411255735503292,0.8711536092195777,0.29879727161936803,0.5641539708270026,0.1669181978273478,0.41735402461897997,0.262156120339955,0.9584795981693092,0.708043771377677,1.4353075800465804,0.8629512424463706,0.560953391959323
4,1,0.47956859301782906,0.7410981874545255,0.7203044235799763,0.3785136826084598,0.3595737925092559,0.46803761493597246,0.46750423115797096,0.9476062079538015,0.839142385527085,1.1196118700629853,1.0988181061884361,1.1878086547379472
5,0,0.501732831767474,,0.2315169445691349,0.42988988820791363,0.6716840386300427,0.44370208590656546,0.4562383359331733,0.9454349176740394,1.1734168703975167,,0.6614068327770486,0.6877552805023082
5,0,0.5020631598952766,0.6178047095911565,0.41438517612414144,0.6315791307322072,0.4942734149088272,0.24055011754957834,0.5433504213036552,0.742613277444855,0.9963365748041038,1.2493838403233637,1.0459643068563487,0.9577355974277966
4,0,0.6294271909230443,0.5935957426477708,0.3261542920439319,0.6881507439230439,0.40701843030201706,0.5929993432586068,0.42405382969060446,1.2224265341816511,1.0364456212250615,1.2817464865708148,1.0143050359669759,0.7502081217345364
3,0,0.5106590108447919,0.5379550914795109,0.5537356350158664,0.28572262135391824,0.45798208863155326,0.4352700473440074,0.4281167161593687,0.9459290581887994,0.9686410994763452,0.8236777128334292,0.8394582563697847,0.9818523511752351
3,0,0.47074921179304796,0.4963606712534777,0.6484553687170966,0.31187684271407906,0.6327569558110623,0.28904108408142776,0.4630998290836818,0.7597902958744758,1.1035061676041102,0.8082375139675568,0.9603322114311756,1.1115551978007785
4,0,0.530306889004483,0.512503348061914,0.6575257521233233,0.5486483611676347,0.7878347460334675,0.4337016559557318,0.4895213680767645,0.9640085449602147,1.3181416350379505,1.0611517092295486,1.206174113290958,1.1470471202000878
4,0,0.5783909156629864,0.6270325223362853,0.6741934822362796,0.5273386888251793,0.3268944180612898,0.5105154472674384,0.586430572857752,1.0889063629304248,0.9052853337242762,1.1543712111614646,1.201532171061459,1.2606240550940315
5,0,0.5841980845399116,0.6000552193114412,0.5269808677735561,0.3509742158719654,0.5993438990224904,0.31763651680079225,0.6903272119480806,0.9018346013407039,1.1835419835624021,0.9510294351834067,0.8779550836455216,1.2173080797216367
3,0,0.4648024120984767,0.5208493691960013,0.22251302058888117,0.3823348827229561,0.5561835823048525,0.24711842369905815,,0.7119208357975348,1.0209859944033293,0.9031842519189575,0.6048479033118372,
3,0,0.4310170829149029,0.4719243475446818,0.4680585606330378,0.37553821478720917,0.7491254710555703,0.35970505911227885,0.5085912823429192,0.7907221420271817,1.180142553970473,0.847462562331891,0.8435967754202469,0.9766498429759569
4,0,0.525343298703943,0.5879320968925767,0.5874674033056408,0.811236208272927,0.6638072478786122,0.2958498214786946,0.41423228309233645,0.8211931201826377,1.1891505465825554,1.3991683051655037,1.3987036115785678,1.0016996863979772
4,0,0.6064978410391271,0.5907862449261126,0.6139434954597374,0.6154669605668269,0.48012479615023335,0.34330610786106336,0.7315318668533705,0.9498039489001904,1.0866226371893604,1.2062532054929396,1.2294104560265642,1.345475362313108
4,0,0.646925195079333,0.4965240722037221,0.5300294450650076,0.43040252554377934,0.5218133066319518,0.3874694444483672,0.5408267280581321,1.0343946395277002,1.1687385017112848,0.9269265977475014,0.9604319706087869,1.0708561731231399
4,0,0.48278407383075317,0.5581810907463044,0.357730883564714,0.3473228825539529,0.7449109895651913,0.3129907646127828,0.5397787370142676,0.7957748384435359,1.2276950633959445,0.9055039733002572,0.7050537661186669,0.8975096205789816
5,0,0.5995810180124044,0.6308100252363332,0.6187166428061748,0.5247144904421294,0.36699174252833033,0.6027257212772222,0.2647426837022374,1.2023067392896265,0.9665727605407347,1.1555245156784626,1.143431133248304,0.8834593265084122
4,0,0.6378726751897346,0.5159563631060737,0.33012887855584644,0.4664892070721083,0.5227944658610393,0.6659225399621296,0.5923882235587994,1.3037952151518641,1.1606671410507738,0.982445570178182,0.7966180856279548,0.9225171021146459
4,0,0.4566437271476639,0.5826141195200661,0.4538162706332985,0.3287548357395881,0.5586460385859982,0.3222490380320072,0.7160965421382619,0.7788927651796711,1.015289765733662,0.9113689552596542,0.7825711063728866,1.1699128127715603
5,0,0.5857030498759989,0.6755594833498921,0.45615054365275604,0.6676636777686666,0.46091957890431606,0.23565278206561885,0.5360823399591413,0.8213558319416177,1.0466226287803149,1.3432231611185588,1.1238142214214226,0.9922328836118974
4,0,0.4745862615394263,0.6628197766288091,0.3719400771148514,0.3483443576112478,0.48501744192512247,0.2953319086219112,0.659174410886809,0.7699181701613376,0.9596037034645488,1.0111641342400568,0.7202844347260993,1.0311144880016603
4,0,0.638987852370809,0.610251636792575,0.609831685652765,0.4396735523250681,0.26145325701786704,0.5053790037827589,0.5654375390928484,1.1443668561535678,0.900441109388676,1.049925189117643,1.0495052379778331,1.1752692247456134
5,0,0.582572982682834,0.6617901856581694,0.4230713187268588,0.5046570760710999,0.41239129542727637,0.24904475653749716,0.6060877572286795,0.8316177392203311,0.9949642781101103,1.1664472617292692,0.9277283947979587,1.0291590759555382
4,0,0.6020890676732282,0.5663120821559282,0.251642428434458,0.4533928289195813,0.4364671723611528,0.37946875393188023,0.48541384430692286,0.9815578216051084,1.038556240034381,1.0197049110755096,0.7050352573540393,0.7370562727413809
