pH_Class,Potability,Hardness,Sulfate,Conductivity,Organic_carbon,hardness_solids,hardness_chloramines,sulfate_organic_carbon,conductivity_organic_carbon,conductivity_trihalomethanes
3,0,0.4982102299536675,0.5398123693304953,0.5432314753998824,0.3714434148157985,0.8586563998643659,1.2320735033754668,0.9112557841462938,0.9146748902156808,1.245472929723178
3,0,0.5990779221325262,0.5391339401194823,0.3043804631347314,0.5804138569302765,1.2530070628127956,1.2074718096069326,1.119547797049759,0.8847943200650079,0.8193234710657811
5,0,0.5790287253262013,0.6648195432869797,0.1700934543474953,0.5690628199068561,0.8453943622703495,1.1024972851067985,1.2338823631938358,0.7391562742543514,0.5234994839502485
5,0,0.619786487859597,0.5554675440273534,0.5624735592165675,0.5177064633313923,1.3051082382607944,1.0878238616939693,1.0731740073587457,1.08018002254796,0.9499394905335244
4,0,0.5685044885416856,,0.3015496472545778,0.5474389413046586,0.901038842853215,1.0958740552776192,,0.8489885885592365,0.7581768567168196
5,0,0.4577870080450246,0.6513412089707944,0.7263017287069977,0.5588205006801579,0.5966355449482306,1.0921649258721038,1.2101617096509525,1.2851222293871556,1.574368900883499
4,0,0.7820491870763063,,0.7049302266285218,0.3681779311351562,1.2871556269994149,0.8863147511254651,,1.073108157763678,1.0680864471384175
3,0,0.5762995832355505,,0.4007366100265211,0.3727202501550702,1.2640769507419949,1.2414828837982324,,0.7734568601815913,0.7723220822024743
4,0,0.5618481644710318,0.5988939272906828,0.3458657024638729,0.2090021334394979,0.916011051603404,1.13145653563983,0.8078960607301808,0.5548678359033709,0.8592722904636598
4,0,0.6393225442014562,,0.2837767653220418,0.5554562603714774,1.2477305205788698,1.1334884459407897,,0.8392330256935192,0.8844844786846446
4,0,0.54418869395263,,0.6031945667611778,0.3324941096025298,0.9265454853984084,1.1738876861742256,,0.9356886763637076,1.1005022805074245
3,0,0.3827534434016152,0.5522057367378272,0.7249911460180625,0.4666944303996068,0.70316451895784,1.086783303706714,1.018900167137434,1.1916855764176693,1.1200054415674066
3,0,0.6749671464887907,0.5146158404729163,0.5740649547032657,0.7849362736647737,1.3496213372214587,1.1088977942588027,1.29955211413769,1.3590012283680393,1.1664120096991095
3,0,0.6498356413878335,0.5074031633914047,0.4173075235074941,0.7563291040749601,1.3917896968091477,1.175720983677759,1.2637322674663647,1.1736366275824544,0.8887726627852668
5,0,0.5830617645203038,0.7330919315485338,0.7865934924700009,0.2377229888446487,0.8612581295981401,0.81352417714021,0.9708149203931826,1.0243164813146497,1.3347153009017163
3,0,0.4423967241459596,0.4772688847481042,0.499658807968777,0.5254314533218297,0.9144516266606147,1.2533145644930197,1.002700338069934,1.0250902612906068,0.6866990188158786
3,0,0.5427975203949438,,0.4902477525826973,0.408176428546355,0.9639081794485664,1.2092102012988786,,0.8984241811290523,1.0467619811014075
5,0,0.5661169753782079,0.5412105257082511,0.2921062827085059,0.3989642214381954,0.9124960387218954,1.013916397012899,0.9401747471464466,0.6910705041467013,0.8430023030429397
4,0,0.5635893714489059,0.5867350568308238,0.5065025294652252,0.4479509326928395,0.9442057103503956,0.9461344360107102,1.0346859895236633,0.9544534621580648,1.017721354712546
3,0,0.5334508937916771,0.5391261729066525,0.3596109832138291,0.3771231491856733,0.7937326152516377,1.0023195671472906,0.916249322092326,0.7367341323995025,0.7796452282160378
5,0,0.4921239095978138,0.6612483521370744,0.7091589890394603,0.5259356616015859,0.6979481950299297,1.0438279785538982,1.1871840137386602,1.235094650641046,1.335574767208806
3,0,0.6022629649888745,0.5207783793057951,0.3073751704427722,0.5133702980437828,1.2839419638174736,1.1950427776619004,1.0341486773495778,0.8207454684865549,0.742901763803014
4,0,0.5077525150381937,,0.4324549934141313,0.3977073377382174,0.8148399137370423,1.0214957801401132,,0.8301623311523487,0.7865155315185386
5,0,0.6177352597513428,0.6826045229315048,0.6061598295491037,0.6307050977086737,0.77093680629333,0.9297785750612764,1.3133096206401784,1.2368649272577774,1.0394843711005293
5,0,0.491393872002521,0.6196408374680092,0.2647009190281116,0.6179464041629795,0.7972579153368078,0.985401615677188,1.2375872416309888,0.8826473231910912,0.7997432207424857
4,0,0.5840288621918475,0.5881557080736997,0.299231860698747,0.3205537168799005,1.0857521232531124,1.09322394120553,0.9087094249536002,0.6197855775786476,0.8126693582603575
5,0,0.648092439507574,0.5448371793937308,0.2948855776316799,0.465089645817085,0.940667514576836,1.0064784052421152,1.0099268252108158,0.7599752234487649,0.8108324010852355
4,0,0.5493536608468772,0.5380451995464295,0.6859035190610194,0.421138683317464,1.001631425600614,1.0953990107720526,0.9591838828638936,1.1070422023784836,1.3415241801791762
4,0,0.5444810590162474,0.4521137179807634,0.2412313367705054,0.3596696488213206,1.190331481643646,1.2918907989296882,0.811783366802084,0.600900985591826,1.2090241440047444
3,0,0.473206944428036,0.5198859878955603,0.3573068054141965,0.4497580680081494,0.9161064814935576,1.1399206790657392,0.9696440559037096,0.807064873422346,0.8430671792611256
3,0,0.4204414795358195,0.5261973096917762,0.5425581602887017,0.5094377551725009,0.7377371549432503,1.104646659417236,1.0356350648642771,1.0519959154612026,0.9315554475292074
3,0,0.4101114576813066,0.4572777404073105,0.2129416823803706,0.5505513859557367,0.8517390060027741,1.2861341951878504,1.0078291263630472,0.7634930683361074,0.7805218460910823
4,0,0.420123305650662,0.5826285985614005,0.5874607494104931,0.5873815901450322,0.6611370659673564,0.9907560769613104,1.1700101887064327,1.1748423395555254,0.8878576087956559
5,0,0.5564548220948131,,0.3312356674239844,0.3509094004166868,0.8616238185926042,1.1171661671376762,,0.6821450678406712,0.84747897632261
5,0,0.4787146661669694,0.6803507769705524,0.2487681262762475,0.4492340993771092,0.6326136791930909,0.9660045255694824,1.1295848763476617,0.6980022256533567,0.938691415263013
5,0,0.5085799058230793,0.6358413528411755,0.3405689819757061,0.4281544520879167,0.6773992771659524,1.0947451118153164,1.063995804929092,0.7687234340636229,0.812831331389791
5,0,0.5712600604086088,0.6560558617558565,0.7506814149043195,0.5292200282951348,0.772155875749821,0.9968575253150358,1.1852758900509914,1.2799014431994542,1.1701482886118706
2,0,0.5059478166279218,,0.5278408249561493,0.4299924045038605,0.8288655065829733,1.040034098571141,,0.9578332294600098,1.1252974734302534
3,0,0.3674597048350646,0.5333751778663097,0.3223725850850792,0.3952388394105567,0.799584948283641,1.0634012145699776,0.9286140172768664,0.717611424495636,0.7551441539141375
5,0,0.5920448930697111,,0.5239982392089964,0.3664158224514253,0.8033298770259645,0.9515852365214804,,0.8904140616604217,0.922449731691134
3,0,0.5028226374911908,0.4199462040770896,0.1769731208664269,0.4309842529229322,0.9993994927928672,1.2432663495843252,0.8509304570000218,0.6079573737893591,
5,0,0.5408778508179595,0.6687061834641395,0.7456946449121999,0.2397372358098503,0.7213193504734849,0.9290434265450512,0.9084434192739896,0.9854318807220502,1.361915211790934
5,0,0.4777697117992896,0.7084559935405388,0.5875792235687078,0.4669434361580651,0.5510630933359402,0.8965710209516473,1.175399429698604,1.054522659726773,1.138836092307974
2,0,0.5802325524682869,0.4913635075202124,0.2973402159650923,0.5282517370184493,1.3807051653338098,0.9963134501089574,1.0196152445386617,0.8255919529835416,0.9942393889263076
4,0,0.4888094227493607,0.6484257468043637,0.555401554063861,0.7098009928484836,0.7643138888160128,0.926913893458812,1.3582267396528471,1.265202546912345,1.0416255235564518
4,0,0.5238689702153266,0.53456756959228,0.6700321238254503,0.6600342267392396,0.9485988297892288,1.0661337995748914,1.1946017963315196,1.33006635056469,1.0737943518431758
5,0,0.4241923353932462,,0.3135923095533673,0.5762290184309266,0.6801203951552266,1.2740309528158051,,0.8898213279842939,0.7958262385911552
4,0,0.6897103017007382,0.5328011506150371,0.3430889644021012,0.1423224930428098,1.098568374623091,1.2318193241305728,0.6751236436578469,0.485411457444911,0.8404537903911318
5,0,0.5172970594662265,0.640339849528093,0.4624300116216036,0.410046471367017,0.8129398681023092,1.108041862615056,1.05038632089511,0.8724764829886207,0.9712536578966018
4,0,0.5706962498677011,,0.3950123118194622,0.4961908641367718,0.8225118322313854,0.8439433647124535,,0.891203175956234,0.9162687936647465
5,0,0.5078414034274334,,0.355746897135251,0.5564128768779126,0.6314690912455794,0.978130420466638,,0.9121597740131636,0.9817684818318656
5,0,0.5469959530110395,,0.5092339887969746,0.3383999995295611,0.9765945142356152,1.026131639685702,,0.8476339883265357,1.020273847462006
5,0,0.6223660041592324,0.4936142670543353,0.4283346484968985,0.5788304913770447,1.100354380545124,1.3293762236132662,1.07244475843138,1.0071651398739432,0.9907326538935676
5,0,0.4428030350971659,0.732039863241855,0.5078903915936266,0.5352731183501513,0.508845744596083,0.8677597960185108,1.2673129815920063,1.043163509943778,1.0107548971584035
5,0,0.5500678919980838,0.6767331123697444,0.5595140671450038,0.4090851846799533,0.6939262493190295,0.9903457402528402,1.085818297049698,0.9685992518249572,1.005983294943865
4,0,0.6011911436260802,,0.4439780339420232,0.816657999010162,0.9311461266365126,1.062384340719852,,1.2606360329521853,1.0975544256838174
4,0,0.5909321839278747,0.5989438182365056,0.4609135099200598,0.5638740521896355,1.0659500496973726,1.026995139682806,1.162817870426141,1.0247875621096951,1.143447853720814
4,0,0.6302666586226743,,0.5833191583211879,0.6658342032760781,1.102636290394457,1.0046666897247296,,1.249153361597266,1.0854149345053177
4,0,0.4520387631401448,0.5949518353828229,0.3922897006623202,0.5155612577111676,0.6910347005714501,0.9786872147884916,1.1105130930939904,0.9078509583734876,0.8613923479909003
4,0,0.5549263508537139,0.6335205266933507,0.2946503576307505,0.4561234124073234,1.0895383408541113,1.0374718637978904,1.0896439391006745,0.7507737700380739,0.6405704933265092
4,0,0.4257838727224096,0.5316140923565617,0.2723323942562635,0.659452057462572,0.6663561280929158,1.2363526072006426,1.1910661498191335,0.9317844517188354,0.7886875553388439
5,0,0.5888238387364515,0.5538030166806913,0.2093508356034235,0.4509859148931431,1.033143185448094,1.1430557170685405,1.0047889315738343,0.6603367504965667,0.7123492788689929
4,0,0.6176027242633991,0.6346732709426781,0.5466568827562006,0.4697430899356338,0.931454912903252,0.9531890927829946,1.104416360878312,1.0163999726918345,1.00469089556909
4,0,0.4628788607015643,0.5821854194506668,0.2110782283998007,0.320251937962698,0.8817670319369335,1.0806308158428946,0.9024373574133648,0.5313301663624987,0.7738606996931554
5,0,0.6582980978510864,,0.3473959446319589,0.5102805556351193,1.0669131060516377,1.1604515520909784,,0.8576765002670783,
4,0,0.6374946708270602,,0.4805003701960176,0.4530094718518259,0.932058058491952,1.01750224662331,,0.9335098420478436,1.2787377503807504
3,0,0.5165031577186062,0.5228446342017363,0.4258620751082946,0.4865586497238079,0.7710664716614553,1.1237939864402064,1.0094032839255442,0.9124207248321026,1.0800450898413048
4,0,0.4623179522882329,,0.5420008085958155,0.4454232886404031,0.6771285996602764,1.0232420800915345,,0.9874240972362186,1.1449557040711715
4,0,0.4841336629729144,,0.3820367096329857,0.5269116014238583,0.6385793895536355,0.9032670187173424,,0.908948311056844,0.9253091617449016
5,0,0.3982704671706566,0.6470278724599274,0.2059879242867177,0.2773917734254492,0.4706391947471056,1.063339917157669,0.9244196458853766,0.4833796977121669,0.7000785340664
5,0,0.5042985728297879,0.644051906847835,0.6647259597465798,0.3047215658074524,0.7454286580258546,1.079274991321943,0.9487734726552874,0.9694475255540322,1.2022991818310764
4,0,0.6042181168319142,0.6100729626018759,0.5690493276721931,0.5075114554490561,0.9883758690351734,0.8838554470125746,1.117584418050932,1.0765607831212491,
4,0,0.5640823061159331,0.5953525878758729,0.2642767421254802,0.4064760140501639,0.9022956717561812,0.9692189521479504,1.0018286019260367,0.6707527561756441,0.8675716265421922
4,0,0.4793311102962579,0.4961128567432197,0.4995779295066714,0.445789911105919,0.9329901176711654,1.0839202990122474,0.9419027678491388,0.9453678406125904,1.0535157828668702
5,0,0.6576184735415638,0.6456961353906199,0.3309004458210535,0.4544716586779821,0.916059054082496,0.9543296593659216,1.100167794068602,0.7853721044990356,0.9931214994235684
3,0,0.5539260144073226,0.5387130220952212,0.4066235625369137,0.51149813697602,1.005763881033176,1.0846688537574811,1.050211159071241,0.9181216995129338,0.9078589285814918
5,0,0.629485255173792,0.6538831383774295,0.3934233507284031,0.4578282563848302,0.8140556772799834,1.0742126358974384,1.11171139476226,0.8512516071132334,0.8691191679335837
4,0,0.5248995999282319,0.6136366304222935,0.4827608520511025,0.4242347117554976,0.833061814799256,0.8389912954347263,1.0378713421777912,0.9069955638066,
4,0,0.4616045638014066,0.6293072005112376,0.5080959234538618,0.4763949795086516,0.6281608437293902,1.034310273801979,1.1057021800198892,0.9844909029625134,0.9958718295279289
5,0,0.6301171537382241,0.6045189947874249,0.3633921637473709,0.5269015959069183,1.0336281664791456,1.0896573772730656,1.131420590694343,0.8902937596542893,0.6501357108253027
3,0,0.6596604113767512,0.553926350700591,0.4245335237095075,0.3893420220039414,1.3875236239177322,1.1409874648646725,0.9432683727045326,0.813875545713449,0.7464015583917089
5,0,0.6202893236870557,0.584167577040057,0.3413186985213488,0.4860653268000092,1.129749870410159,1.023862683982059,1.0702329038400662,0.827384025321358,0.7605701681758628
4,0,0.6349686318877866,0.5967087075457139,0.2397105031598801,0.6578045174678894,1.0454186244871753,0.9965309462765752,1.2545132250136033,0.8975150206277696,0.8236599331546111
4,0,0.4582536812917614,0.5714408275838175,0.7205938849234972,0.4515821320548994,0.8426789626734255,1.1359097063236443,1.023022959638717,1.1721760169783966,1.2313423395543757
5,0,0.5888074836906874,0.6510601442428396,0.4684443179022928,0.4487220470382846,0.7624548037593377,1.0392628164122124,1.0997821912811243,0.9171663649405776,0.844571479099921
5,0,0.5692166812393357,0.5661380653889448,0.4371562167680805,0.3729809170649819,0.7992849358292826,1.2516531811668257,0.9391189824539268,0.8101371338330625,1.1686371250499064
5,0,0.4840946988929032,0.6283409071195196,0.4659425342473954,0.3165143546036498,0.7695278857199539,0.9436886073160906,0.9448552617231696,0.7824568888510453,0.7201722521000665
5,0,0.465896100823188,,0.518484576407072,0.5467635150134249,0.5465441520227686,1.195616243557274,,1.065248091420497,1.0203955557666633
4,0,0.4710435900942108,0.500663645616221,0.4986644138156091,0.1753312537698241,0.7372212862609198,1.233829340859172,0.6759948993860452,0.6739956675854333,1.021197638177668
4,0,0.5557441791541318,,0.3899149098797342,0.2629871131536117,0.828485212547994,1.0403004496164856,,0.652902023033346,1.0658661401236005
4,0,0.6049597888292236,0.5761486434522737,0.4416560857988486,0.5238383978632222,0.9448574391386716,1.1456033843669025,1.099987041315496,0.9654944836620708,0.9617588326904484
3,0,0.5015506156288905,0.5656882035976897,0.6324952108095638,0.5823166574752269,0.9319135616575518,0.9540395137562628,1.1480048610729163,1.2148118682847908,1.0083482084523323
5,0,0.5243959769953539,0.6163876886399019,0.3914547249120192,0.5822092717806411,0.7143317305651438,1.1525942886397744,1.1985969604205429,0.9736639966926603,1.0786655811295678
4,0,0.7227661836758642,,0.3086470617099753,0.4229638128374401,1.3658539610520584,0.94530776962318,,0.7316108745474155,0.9387401463995771
4,0,0.4485871419950528,,0.5795327886952941,0.5754182874918987,0.7652063048574336,1.0682528277270456,,1.1549510761871928,1.0084705515199437
5,0,0.5250247615762734,0.6092573649281842,0.414778934040958,0.4273028365174165,0.7302406815879992,1.087374911920072,1.0365602014456008,0.8420817705583745,1.1144276599662095
5,0,0.5738533953460112,0.553805460743458,0.573677676551593,0.363021065847561,1.2211108692459085,0.9111158979542568,0.9168265265910192,0.936698742399154,1.0142406955357317
5,0,0.67317199481685,0.4803918314823222,0.3071314946695391,0.558197133928018,1.1123744496601675,1.132579936173816,1.0385889654103402,0.865328628597557,0.7172043516759392
5,0,0.6279490286359285,0.5074911953646284,0.4196498709998735,0.587444361538933,1.084620268051072,1.2249038712508389,1.0949355569035617,1.0070942325388066,1.1182439054930715
5,0,0.6639290278279052,,0.2073566394119306,0.4668091352375837,0.9230554238531412,1.074677682733115,,0.6741657746495144,0.7038705419039335
5,0,0.6251429076352736,0.6019887616010546,0.5252513850736134,0.2663298518384015,1.1236168073357131,1.1665726601868445,0.8683186134394562,0.7915812369120149,0.9263530671456468
4,0,0.6279833871480109,,0.3786115106517163,0.4830909763090859,0.9285724595821296,1.1312851794803724,,0.8617024869608023,1.0035042901845503
4,0,0.45497134600936,0.6260933870355823,0.8237239395723552,0.30697541031503,0.689834236991618,1.0330198391883916,0.9330687973506122,1.1306993498873852,1.2797584365686356
4,0,0.4821152168763933,0.6342545287005754,0.3296750828787809,0.4631923290134017,0.7644467640044299,1.0407849967401877,1.097446857713977,0.7928674118921826,0.979870805344168
5,0,0.5722837753766341,0.7315874067518426,0.3694682579525429,0.3925877062617777,0.7067069365816513,0.93184671851858,1.1241751130136204,0.7620559642143208,0.8007450226528068
5,0,0.3783364113288269,,0.4651507969120571,0.3912908492163896,0.5186133680051933,1.2315268104707575,,0.8564416461284468,
5,0,0.4465783836859838,0.625774940257232,0.3374610512175088,0.3367488761325791,0.7296417681993232,1.070312987058418,0.9625238163898112,0.674209927350088,0.9293989457874984
5,0,0.5705751256288656,,0.427722263586817,0.4498168912366427,1.1202258507591376,1.0579458212453223,,0.8775391548234597,0.9819373660245292
4,0,0.5156617323651926,0.5470198934893286,0.4836165585069976,0.5745955208840985,0.9885483865185534,1.147267470319219,1.121615414373427,1.058212079391096,0.9381922974339056
3,0,0.5703860452770153,0.5528177450373217,0.5164923076550081,0.5544986437237825,1.0493595287755322,1.138067481631589,1.1073163887611042,1.0709909513787903,1.1872248802641567
4,0,0.6648205001624203,,0.3772837021399189,0.4535595079886343,1.3962316980699752,1.141641757766498,,0.8308432101285532,0.9935612991066592
5,0,0.6361781011356827,,0.3519648355485297,0.523220775401227,1.022973919821809,1.0064604203493834,,0.8751856109497567,0.8836167370033454
4,0,0.5015548024987598,0.5375325878753769,0.6173849960739142,0.4378875649259974,0.9029679155879696,0.9998456862984572,0.9754201528013744,1.0552725609999116,1.1723104389765877
5,0,0.5204984395018504,0.4838941723258115,0.5063817373461841,0.269194838034103,0.8544619870387553,1.289459987527482,0.7530890103599146,0.775576575380287,0.9873533488183854
4,0,0.5417025385211263,0.5836929234572098,0.6873320344867802,0.3408387939518655,1.016082034282793,1.1817645822707612,0.9245317174090752,1.0281708284386455,
5,0,0.4865381034411127,,0.3341164692151254,0.2897456252232312,0.6171100712734031,0.983527686288166,,0.6238620944383566,0.857216352915579
5,0,0.5592345535257107,,0.4461629462789707,0.5187984188590177,0.9514168678736,1.0969031411270915,,0.9649613651379884,0.9538011701085528
5,0,0.4934232880084942,0.5923902853217717,0.1982360585335726,0.3022478163611105,0.8165086086458114,1.0257042035821984,0.8946381016828822,0.5004838748946832,0.7301206801092641
5,0,0.5294613828062863,0.6056098926735651,0.4352679680150021,0.5841692805897155,1.027108432783468,1.0399559540921404,1.1897791732632808,1.0194372486047176,0.8339768414674715
3,0,0.5656850996877008,0.428017443702599,0.5635108480726536,0.4428672733221029,1.2553716763902134,1.2074450286464455,0.8708847170247019,1.006378121394757,0.933828251394538
4,0,0.5692080178262728,0.6156211257154748,0.3632566590538865,0.342721830222443,1.094817411702035,0.9490189354162092,0.958342955937918,0.7059784892763297,1.0971962890698204
4,0,0.4988177291502476,0.5859085900487047,0.5052748839312164,0.3447694659364909,0.964000336033954,0.9815915014409192,0.9306780559851956,0.8500443498677073,
4,0,0.5117122637439615,,0.3703882159792858,0.4082191229808575,0.8760432022135057,1.158695288930316,,0.7786073389601433,0.9591787834756158
3,0,0.568851832372847,0.5403022136131919,0.438025341516662,0.5057623066446459,1.220293004233533,1.0913744277255917,1.0460645202578378,0.943787648161308,0.7723886617072008
5,0,0.613886578736623,0.5948798589477777,0.4487966611534359,0.5073367834210168,0.9020240302510912,1.1040146964264044,1.1022166423687945,0.9561334445744528,1.118384496430243
4,0,0.6997421225157088,0.5971677630506255,0.4751655151196844,0.5328166708636167,1.297070470712714,1.0272891245779012,1.1299844339142422,1.0079821859833011,1.0204633013528897
5,0,0.4777702896796283,0.4770865074484562,0.4140637952666918,0.636035081461921,0.8181363704838522,1.1459382926520871,1.1131215889103774,1.0500988767286128,1.1552330123493937
4,0,0.6048583598647626,0.6027126511735913,0.4020934926937106,0.6660920266035593,0.9907391022485024,1.1480190389724227,1.268804677777151,1.0681855192972698,0.5993917245511636
5,0,0.5235271829671746,,0.5433448245244685,0.5782239523319863,0.696085139630783,0.9940468988520872,,1.1215687768564548,0.8884190984955174
5,0,0.4858416323627341,,0.2226226929148274,0.2814211376577942,0.7199535447888802,0.8837326847616449,,0.5040438305726216,0.7051448545671806
3,0,0.5598611693634311,0.4983238789986602,0.4722728630850459,0.3311147570442395,1.0661501928413206,1.1026707446267596,0.8294386360428998,0.8033876201292856,1.177242871514765
5,0,0.5613859821069676,,0.4327406458017385,0.5092485628969827,0.9057645327117784,0.973606416775518,,0.9419892086987212,1.0864484120299815
4,0,0.5359553361843808,0.6397423863814584,0.4027422896910215,0.5794283802814849,0.8585133821928173,1.1146399360186128,1.2191707666629434,0.9821706699725063,0.9482773337472246
4,0,0.5949465719393539,,0.5362469259422937,0.3675034587396959,1.2357975691765597,1.053669957709037,,0.9037503846819896,0.9109775106561848
4,0,0.3946061840378632,0.6043490314501048,0.4152925256648821,0.3134962702340068,0.5990376248959487,1.13103652857856,0.9178453016841116,0.728788795898889,1.0445795704179748
3,0,0.6276719167643385,0.5040788167758836,0.4564880774919271,0.3349145553585555,1.2586000496139216,0.9643070504946044,0.8389933721344391,0.7914026328504826,
5,0,0.6243490923773172,,0.4879612764920656,0.488555364507066,0.8440102494917837,0.8945978829307217,,0.9765166409991316,1.1280308908821364
5,0,0.6496973213424289,0.6964098897453133,0.2691126548864206,0.2661852919101191,0.8674672051816386,0.9501823476439528,0.9625951816554325,0.5352979467965397,0.9353920323897384
5,0,0.6289773908173164,0.5709650357595948,0.4939705071568542,0.4515990548111923,1.0722590723047394,0.95422996225514,1.0225640905707871,0.9455695619680466,
3,0,0.5321085450168686,,0.3890927982127083,0.6162761168684957,0.8565513442573729,1.035130356545514,,1.005368915081204,
4,0,0.500482179117035,0.5449710445775975,0.4851550620973605,0.3941765101871483,0.7638315528256832,1.2144426463476188,0.939147554764746,0.8793315722845089,0.8114679057608939
5,0,0.5104564189526397,0.6173319810198289,0.2844604157277084,0.5024857920094785,0.687774146311946,1.0630114763205605,1.1198177730293075,0.7869462077371869,1.004137607563981
5,0,0.7053650981481939,0.6832960375612307,0.5131575870285205,0.5021479949434362,1.1223500898434966,1.0097092965453736,1.185444032504667,1.0153055819719567,0.8996206625561229
5,0,0.6318212280219636,,0.3667949775187162,0.4123154219686774,0.8228321254332588,1.125367457458808,,0.7791103994873936,
5,0,0.6037348655035615,,0.4017306331022172,0.5513766870847099,0.8740844909705549,1.0947110068963082,,0.9531073201869272,0.945349222681457
3,0,0.579808375885415,0.4864754287941942,0.6495026271154158,0.4032078353637898,1.307021203421229,1.1227379447519592,0.8896832641579842,1.0527104624792056,1.067309703091086
4,0,0.5307418416166862,0.5076107037604074,0.2123892564680428,0.5245076470519471,0.9754836408683164,1.3004173484592898,1.0321183508123544,0.7368969035199899,0.839822999067531
4,0,0.5721463119857841,,0.256153393532903,0.5144641562913703,0.7899229259542954,0.8402987978326751,,0.7706175498242733,0.6708178170730861
4,0,0.5358370081636014,,0.4455545537174964,0.3316192804541397,0.7835054006199806,0.7236129227476052,,0.7771738341716362,
5,0,0.6307335155640863,0.6751355703520996,0.3433962756049166,0.4141165942479571,0.8577801067901547,1.0200761938034826,1.0892521646000568,0.7575128698528737,1.0504930751798802
3,0,0.5633588217422171,0.5175350178089863,0.4031679530191492,0.6295839678835519,0.885679860453523,1.1520114848605243,1.147118985692538,1.0327519209027012,0.9907645997368192
4,0,0.5238396341500776,0.6276428896568524,0.6237902056740507,0.3901761381320337,0.7669872738537347,0.896501122202503,1.017819027788886,1.0139663438060844,1.040461096776704
4,0,0.6004761378470136,0.557774909743164,0.4351580696150197,0.4656285291981391,0.9821058680637909,1.0901986505019643,1.0234034389413031,0.9007865988131588,0.7001630827197971
4,0,0.3837774196856223,0.5692812858726705,0.1696214184500251,0.3473902748758026,0.568193568170814,1.0172558685961408,0.916671560748473,0.5170116933258277,0.8265993411264236
5,0,0.5849177819302178,0.6176274475676106,0.445576370477046,0.2839959074154056,0.9734644498230036,1.1455338464650069,0.9016233549830162,0.7295722778924516,0.9862389962191258
4,0,0.5896625453889195,0.6093055374925718,0.4131355629778152,0.2126669178271643,0.9619196696525892,0.996073607328484,0.8219724553197361,0.6258024808049796,0.9227315649363323
3,0,0.3876379570327877,0.5240177261013291,0.303786869355164,0.623321469497431,0.7190076656891365,1.115074086013731,1.14733919559876,0.9271083388525948,0.9073983774701548
4,1,0.5252330164531114,0.5884460751681644,0.3286544223008283,0.6126004800913387,0.9177545917412376,1.064516262232774,1.201046555259503,0.941254902392167,0.8953376449025596
5,1,0.6207708173463679,0.4756135386945375,0.4743197204946908,0.4776131727100002,0.8080041483740504,1.1854210595811407,0.9532267114045376,0.9519328932046912,0.8842094407096741
4,1,0.5901034943366475,0.5131984429957428,0.4043354370155829,0.3903919227633072,0.7951642204936545,1.256662698287584,0.90359036575905,0.7947273597788901,0.9947470851476694
5,1,0.5901321654600559,0.6663108034398837,0.2503487545398992,0.3070137241590234,0.7336821743994872,1.1260564249398444,0.9733245275989072,0.5573624786989226,0.9959629087149168
5,1,0.5125704135507996,,0.3612466557607731,0.4961328836386687,0.8198708791435394,0.9573638431868904,,0.8573795393994419,0.9921095172509768
4,1,0.676641249636371,,0.6362180022195782,0.5492803131460121,0.7808951872562976,1.184862479620882,,1.1854983153655905,1.177715707299141
5,1,0.3926257451584795,0.6706261754670422,0.2474688964989325,0.458490511836285,1.242116253993793,0.5668375082155873,1.1291166873033271,0.7059594083352174,0.6329592113576235
4,1,0.5442679745225487,0.4958384383236379,0.3813528910794583,0.6368665094961734,0.9241941311812452,0.9958893865005652,1.1327049478198117,1.0182194005756318,0.8801674049382753
5,1,0.632328170112526,,0.4553523021553071,0.4447653299316075,0.8329320610713822,1.3162836412614771,,0.9001176320869146,
5,1,0.5047779941808439,0.7085476964299189,0.7601377104776927,0.4889953911861914,0.9838087327204,1.1126643160636165,1.1975430876161104,1.249133101663884,1.2850891352385294
5,1,0.6407374279403075,0.4138544803326575,0.4979580503144591,0.2870899987278238,1.0124437268852935,1.31627844154505,0.7009444790604813,0.785048049042283,0.9753088297132064
5,1,0.5382984365839784,,0.189167011101307,0.267601561179757,0.7721453610549294,1.2399795990233842,,0.456768572281064,0.58508886985205
5,1,0.596180764505409,,0.3176406097272006,0.5058769997952131,0.8453081755607652,1.30838538148894,,0.8235176095224137,0.7537258036904126
5,1,0.565802891229257,0.5915744245734181,0.6057942097823394,0.6192120916322867,0.8384197205370058,0.9745967595059448,1.210786516205705,1.2250063014146262,1.0897677659832896
3,1,0.425238195511683,0.723751274157747,0.5684053871847616,0.4896564633489618,0.9315014425107891,0.9778396436172008,1.2134077375067087,1.0580618505337234,1.1242233102594716
5,1,0.5497594671318268,0.6354158300578021,0.5431656117700965,0.6675066434297099,0.8765682790578384,1.1147315336596957,1.302922473487512,1.2106722551998064,1.057835438935386
4,1,0.6273492289787114,0.4124834211416681,0.6464207781050313,0.4837717039792332,0.9111615161225256,1.3376693349693,0.8962551251209013,1.1301924820842646,1.1864689783615574
5,1,0.5625216232871183,0.5843733754452731,0.4994711541616721,0.4113919057307551,0.9624376470043516,0.9714379731507096,0.9957652811760282,0.9108630598924272,0.8742602361630116
3,1,0.4240938774638593,,0.6399884643034808,0.446110873529682,0.8106350442468203,1.069246067860209,,1.0860993378331627,1.2103891981054669
4,1,0.6131522450458732,,0.5990917902540813,0.4481084526933726,0.957589390268266,1.0722987879199537,,1.0472002429474538,1.2676595485382385
